id,inventory_item_id,photo_url,storage_path,photo_type,sort_order,used_for_grading,ebay_uploaded,archived_to_r2,created_at,thumbnail_url,thumbnail_storage_path,width,height,bytes,captured_at,reconcile_session_id,is_hidden,phash
3e554840-fe4a-4abe-a929-900c938784eb,4e1c78d1-9557-4733-9538-34f958b56020,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/4e1c78d1-9557-4733-9538-34f958b56020/measurement_waist_1782420822070.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/4e1c78d1-9557-4733-9538-34f958b56020/measurement_waist_1782420822070.jpg,measurement_waist,5,false,false,false,2026-06-25 20:53:47.622959+00,null,null,null,null,795366,2026-06-25 20:53:14+00,null,false,null
ffc49535-fae7-405f-a1fd-ee2c1b148f40,4e1c78d1-9557-4733-9538-34f958b56020,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/4e1c78d1-9557-4733-9538-34f958b56020/measurement_length_1782420822072.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/4e1c78d1-9557-4733-9538-34f958b56020/measurement_length_1782420822072.jpg,measurement_length,6,false,false,false,2026-06-25 20:53:48.794207+00,null,null,null,null,1211786,2026-06-25 20:53:14+00,null,false,null
0ae6cd07-10da-41f3-ad12-9f96c5df38fe,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/front_1781643700688.jpg?v=1781643979450,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/front_1781643700688.jpg,front,0,false,false,false,2026-06-16 21:01:43.025223+00,null,null,null,null,1091875,2026-05-27 23:51:02+00,null,false,null
af54cb03-0bd3-4027-bfc1-ed837d63cbd5,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/back_1781643700691.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/back_1781643700691.jpg,back,1,false,false,false,2026-06-16 21:01:49.512816+00,null,null,null,null,1048023,2026-05-27 23:52:17+00,null,false,null
d6b43173-f0c1-41e2-87fe-555010951439,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/tag_1781643700693.jpg?v=1781643987634,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/tag_1781643700693.jpg,tag,2,false,false,false,2026-06-16 21:01:43.641779+00,null,null,null,null,1309686,2026-05-27 23:51:09+00,null,false,null
1fd179d0-9494-46b0-ab4d-d5ff3f369220,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/detail_2_1781643700698.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/detail_2_1781643700698.jpg,detail_2,3,false,false,false,2026-06-16 21:01:48.939662+00,null,null,null,null,1117025,2026-05-27 23:52:20+00,null,false,null
f15677c7-4db0-4931-883f-c9897647b9bc,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/measurement_chest_1781643700700.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/measurement_chest_1781643700700.jpg,measurement_chest,4,false,false,false,2026-06-16 21:01:49.892792+00,null,null,null,null,1402957,2026-05-27 23:51:27+00,null,false,null
4bdeba30-a139-4213-a6c6-9c6bd3e5e1d6,527cdd29-0420-4943-b4c9-103ab4832766,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/measurement_length_1781643700702.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/527cdd29-0420-4943-b4c9-103ab4832766/measurement_length_1781643700702.jpg,measurement_length,5,false,false,false,2026-06-16 21:01:49.788279+00,null,null,null,null,1023569,2026-05-27 23:51:38+00,null,false,null
a9ce7c02-f2a7-40ac-b704-38bbe3353216,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/front_1781649543585.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/front_1781649543585.jpg,front,0,false,false,false,2026-06-16 22:39:12.297241+00,null,null,null,null,1441141,2026-06-16 03:33:05+00,null,false,null
e7ae07fc-60bb-4d1a-bf12-bc65b1566978,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/back_1781649543587.jpg?v=1781649628861,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/back_1781649543587.jpg,back,1,false,false,false,2026-06-16 22:39:09.370608+00,null,null,1536,2048,1229709,2026-06-16 03:34:23+00,null,false,null
39c9c00e-fd96-4560-9d3d-c59a14dfa327,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/tag_1781649543589.jpg?v=1781649633211,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/tag_1781649543589.jpg,tag,2,false,false,false,2026-06-16 22:39:12.569069+00,null,null,1536,2048,1293916,2026-06-16 03:33:14+00,null,false,null
a7dbc567-000c-44a4-88db-f3475d640f94,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/measurement_chest_1781649543599.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/measurement_chest_1781649543599.jpg,measurement_chest,3,false,false,false,2026-06-16 22:39:17.48942+00,null,null,null,null,1521812,2026-06-16 03:33:34+00,null,false,null
af267665-315a-490f-a1f5-449d77b3647f,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/detail_1781649543592.jpg?v=1781649638317,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/detail_1781649543592.jpg,detail,4,false,false,false,2026-06-16 22:39:14.089838+00,null,null,1536,2048,1360216,2026-06-16 03:33:17+00,null,false,null
c4b42f9c-27a1-4a83-addf-e15c29760cf5,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/tag_2_1781649543594.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/tag_2_1781649543594.jpg,tag_2,5,false,false,false,2026-06-16 22:39:14.891748+00,null,null,null,null,1061196,2026-06-16 03:34:01+00,null,false,null
1457db9d-5175-42d4-95b0-a6ee581c82f8,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/detail_2_1781649543596.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/detail_2_1781649543596.jpg,detail_2,6,false,false,false,2026-06-16 22:39:14.200296+00,null,null,null,null,1057086,2026-06-16 03:34:09+00,null,false,null
3c77b011-b3c2-404a-a981-ea4ffc22ade0,536d05d6-52b8-4992-8335-27c1f8c592f2,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/measurement_length_1781649543601.jpg?v=1781649643127,c55c2414-7e0b-4431-944e-c0a16887bf31/536d05d6-52b8-4992-8335-27c1f8c592f2/measurement_length_1781649543601.jpg,measurement_length,7,false,false,false,2026-06-16 22:39:17.159156+00,null,null,1536,2048,1376871,2026-06-16 03:33:47+00,null,false,null
d46517dc-75e1-4d12-83b3-af3ca361c477,569d2c47-077a-4c8f-9923-da8d3436fc4d,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/back_1782137242983.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/back_1782137242983.jpg,back,0,false,false,false,2026-06-22 14:08:28.042607+00,null,null,null,null,603091,2026-06-22 14:07:06+00,null,false,null
63400a43-4d20-4fdd-85cc-b4da099e977e,569d2c47-077a-4c8f-9923-da8d3436fc4d,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/front_1782137242981.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/front_1782137242981.jpg,front,0,false,false,false,2026-06-22 14:08:27.905454+00,null,null,null,null,551419,2026-06-22 14:07:06+00,null,false,null
f4e8894b-d0e9-419b-af59-18bbf7c7cc9d,569d2c47-077a-4c8f-9923-da8d3436fc4d,,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/tag_1782137242985.jpg,tag,2,false,false,false,2026-06-22 14:07:51.321388+00,null,null,null,null,1104161,2026-06-22 14:07:07+00,null,false,null
fa2dcebd-f0bf-4918-88ad-83de0b9dd65d,569d2c47-077a-4c8f-9923-da8d3436fc4d,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/detail_1782137242987.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/detail_1782137242987.jpg,detail,3,false,false,false,2026-06-22 14:08:27.510145+00,null,null,null,null,897079,2026-06-22 14:07:07+00,null,false,null
63ee9503-de0d-41e1-8959-03f3f612460e,569d2c47-077a-4c8f-9923-da8d3436fc4d,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/measurement_waist_1782137242989.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/measurement_waist_1782137242989.jpg,measurement_waist,4,false,false,false,2026-06-22 14:08:54.694821+00,null,null,null,null,983132,2026-06-22 14:07:08+00,null,false,null
834f6d1d-e4e7-4404-9860-293735edc0e5,569d2c47-077a-4c8f-9923-da8d3436fc4d,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/measurement_length_1782137242991.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/569d2c47-077a-4c8f-9923-da8d3436fc4d/measurement_length_1782137242991.jpg,measurement_length,5,false,false,false,2026-06-22 14:08:43.717228+00,null,null,null,null,1009766,2026-06-22 14:07:08+00,null,false,null
88e1a2fa-1292-410f-8f5f-4523c026ef53,5ef0f212-b2b2-42d5-af94-27f5373c1e9b,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/back_1781570356281.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/back_1781570356281.jpg,back,0,false,false,false,2026-06-16 00:39:19.627444+00,null,null,null,null,815292,2026-06-15 03:20:15+00,null,false,null
9f358e78-ff01-47aa-8cfa-78e94dc6c823,5ef0f212-b2b2-42d5-af94-27f5373c1e9b,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/tag_1781570356283.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/tag_1781570356283.jpg,tag,0,false,false,false,2026-06-16 00:39:19.726312+00,null,null,null,null,815292,2026-06-15 03:20:15+00,null,false,null
2675c2b2-83b9-4a84-b302-c068b2cd343c,5ef0f212-b2b2-42d5-af94-27f5373c1e9b,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/front_1781570356280.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/front_1781570356280.jpg,front,0,false,false,false,2026-06-16 00:39:19.724786+00,null,null,null,null,846832,2026-06-15 03:20:03+00,null,false,null
9d19cc6c-8c6e-4ad6-8d1f-77e02faf114a,5ef0f212-b2b2-42d5-af94-27f5373c1e9b,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/detail_1781570356285.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/detail_1781570356285.jpg,detail,3,false,false,false,2026-06-16 00:39:21.205123+00,null,null,null,null,1019899,2026-06-15 03:20:09+00,null,false,null
bf0fccae-91b6-4b75-9546-ec527a07d7d1,5ef0f212-b2b2-42d5-af94-27f5373c1e9b,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/flatlay_1781570356286.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/5ef0f212-b2b2-42d5-af94-27f5373c1e9b/flatlay_1781570356286.jpg,flatlay,4,false,false,false,2026-06-16 00:39:21.135919+00,null,null,null,null,1067130,2026-06-15 03:20:48+00,null,false,null
4c6265ae-c9fd-40cc-944d-9751b52d63eb,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/front_1781352524337.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/front_1781352524337.jpg,front,0,false,false,false,2026-06-13 12:08:48.916018+00,null,null,null,null,438245,2026-05-28 23:33:29+00,null,false,null
c4e7e4b2-2007-4de1-8551-95f86363b02e,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/tag_1781352524341.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/tag_1781352524341.jpg,tag,0,false,false,false,2026-06-13 12:08:47.472319+00,null,null,null,null,555719,2026-05-28 23:33:33+00,null,false,null
714d5bf8-e19e-47e5-bfac-91fb592ba0b3,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/back_1781352524340.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/back_1781352524340.jpg,back,0,false,false,false,2026-06-13 12:08:47.39936+00,null,null,null,null,466821,2026-05-28 23:35:12+00,null,false,null
2b868dfb-76ba-4b70-b640-1bb25741d61a,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/detail_1781352524343.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/detail_1781352524343.jpg,detail,3,false,false,false,2026-06-13 12:08:58.788776+00,null,null,null,null,871814,2026-05-28 23:34:40+00,null,false,null
7aee30bc-a58f-4cf8-8e76-33665849b8ea,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/tag_2_1781352524345.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/tag_2_1781352524345.jpg,tag_2,4,false,false,false,2026-06-13 12:08:56.371998+00,null,null,null,null,837083,2026-05-28 23:33:38+00,null,false,null
474db468-918a-4ed8-89e7-bb525f906484,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/measurement_chest_1781352524346.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/measurement_chest_1781352524346.jpg,measurement_chest,5,false,false,false,2026-06-13 12:08:54.368759+00,null,null,null,null,645607,2026-05-28 23:34:03+00,null,false,null
883a8cd6-de26-4bd8-ad59-3a5be55b412e,62c0018a-7c1f-4b3c-8dc6-c6a3ce529746,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/measurement_length_1781352524348.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/62c0018a-7c1f-4b3c-8dc6-c6a3ce529746/measurement_length_1781352524348.jpg,measurement_length,6,false,false,false,2026-06-13 12:08:58.293195+00,null,null,null,null,676934,2026-05-28 23:34:17+00,null,false,null
205b5a99-acaa-4f98-b52a-b3e49ae41789,639aff08-e71c-49eb-827e-b966393206da,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/front_1781649272185.jpg?v=1781649338371,c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/front_1781649272185.jpg,front,0,false,false,false,2026-06-16 22:34:35.873913+00,null,null,1536,2048,403985,2026-05-30 02:14:16+00,null,false,null
e2d5067f-cb05-44f0-98ec-c1a9d34f2bf1,639aff08-e71c-49eb-827e-b966393206da,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/back_1781649272186.jpg?v=1781649346656,c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/back_1781649272186.jpg,back,1,false,false,false,2026-06-16 22:34:35.964073+00,null,null,1536,2048,389426,2026-05-30 02:14:24+00,null,false,null
264934ca-a9bb-4bdf-898d-641319998a83,639aff08-e71c-49eb-827e-b966393206da,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/tag_1781649272189.jpg?v=1781649356892,c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/tag_1781649272189.jpg,tag,2,false,false,false,2026-06-16 22:34:36.25666+00,null,null,1536,2048,1504075,2026-05-30 02:14:39+00,null,false,null
1706e7da-3aa4-4d88-bbb0-8ce0d0469845,639aff08-e71c-49eb-827e-b966393206da,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/detail_1781649272192.jpg?v=1781649365703,c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/detail_1781649272192.jpg,detail,3,false,false,false,2026-06-16 22:34:37.087569+00,null,null,1536,2048,737017,2026-05-30 02:14:28+00,null,false,null
ac4095d6-ea39-45a6-9594-45ffc4b25b07,639aff08-e71c-49eb-827e-b966393206da,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/measurement_length_1781649272194.jpg?v=1781649373362,c55c2414-7e0b-4431-944e-c0a16887bf31/639aff08-e71c-49eb-827e-b966393206da/measurement_length_1781649272194.jpg,measurement_length,4,false,false,false,2026-06-16 22:34:37.11224+00,null,null,1536,2048,719287,2026-05-30 02:15:09+00,null,false,null
51fc708c-cec3-4332-8af2-bc94f98ed164,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/front_1781663632401.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/front_1781663632401.jpg,front,0,false,false,false,2026-06-17 02:33:57.282682+00,null,null,null,null,845224,2026-06-16 02:51:33+00,null,false,null
85e0829f-fff1-46bc-aecb-00e39403ba98,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/back_1781663632403.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/back_1781663632403.jpg,back,1,false,false,false,2026-06-17 02:33:57.711826+00,null,null,null,null,1094677,2026-06-16 02:53:22+00,null,false,null
89cda963-f07e-4ead-8749-fa1e96e452fb,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/tag_1781663632406.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/tag_1781663632406.jpg,tag,2,false,false,false,2026-06-17 02:33:57.72657+00,null,null,null,null,1360151,2026-06-16 02:53:33+00,null,false,null
6ee1f617-46fe-49d0-ad3f-20dfba9cccb5,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/detail_1781663632407.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/detail_1781663632407.jpg,detail,3,false,false,false,2026-06-17 02:33:58.234+00,null,null,null,null,942083,2026-06-16 02:51:40+00,null,false,null
f7238336-f2e5-4b29-91de-3e36bef09813,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/detail_2_1781663632409.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/detail_2_1781663632409.jpg,detail_2,4,false,false,false,2026-06-17 02:33:59.252093+00,null,null,null,null,1284334,2026-06-16 02:51:47+00,null,false,null
cb8a5fb0-8645-4481-9dd4-799ed8d1f3f5,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/measurement_chest_1781663632411.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/measurement_chest_1781663632411.jpg,measurement_chest,5,false,false,false,2026-06-17 02:33:59.731911+00,null,null,null,null,1508844,2026-06-16 02:52:03+00,null,false,null
5e31a4e9-d913-4178-ad83-7521135ae56e,6e13de0d-bbb5-4ce5-8402-abb97aac5c45,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/measurement_length_1781663632413.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/6e13de0d-bbb5-4ce5-8402-abb97aac5c45/measurement_length_1781663632413.jpg,measurement_length,6,false,false,false,2026-06-17 02:33:59.737213+00,null,null,null,null,1395224,2026-06-16 02:52:16+00,null,false,null
41c567f7-45b1-4261-bd31-fabbd851562d,93b92bb5-d2a7-4b20-9465-8d77e9aeb822,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/front_1780953483641.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/front_1780953483641.jpg,front,0,false,false,false,2026-06-08 21:18:09.123333+00,null,null,null,null,837530,2026-05-30 02:39:07+00,null,false,null
ba17221e-4184-4796-a42d-5a9716536e53,93b92bb5-d2a7-4b20-9465-8d77e9aeb822,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/back_1780953483644.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/back_1780953483644.jpg,back,1,false,false,false,2026-06-08 21:18:08.995768+00,null,null,null,null,726758,2026-05-30 02:40:33+00,null,false,null
04a3a6be-ff0f-41ba-abad-6ac91bbdde9a,93b92bb5-d2a7-4b20-9465-8d77e9aeb822,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/tag_1780953483646.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/tag_1780953483646.jpg,tag,2,false,false,false,2026-06-08 21:18:09.112117+00,null,null,null,null,1174617,2026-05-30 02:39:41+00,null,false,null
cd4e2371-d51d-49e3-b874-bc18748fddb6,93b92bb5-d2a7-4b20-9465-8d77e9aeb822,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/detail_1780953483649.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/93b92bb5-d2a7-4b20-9465-8d77e9aeb822/detail_1780953483649.jpg,detail,3,false,false,false,2026-06-08 21:18:09.989874+00,null,null,null,null,893698,2026-05-30 02:40:55+00,null,false,null
